user_id,transaction_amount,device_location,account_age_days,transaction_hour,previous_failed_attempts,payment_mode,device_type,transaction_type,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud
U4082,33893.24,Bangalore,1217,13,2,NetBanking,Android,Withdrawal,13718.09,0,0.446,6,0
U5716,49826.49,Bangalore,1059,13,4,UPI,iOS,Payment,29434.43,0,0.039,5,0
U4532,28621.19,Chennai,1220,6,1,NetBanking,Web,Transfer,12476.28,0,0.331,8,0
U4524,47365.07,Chennai,1650,10,0,Wallet,iOS,Transfer,29789.11,0,0.884,8,0
U7131,11426.1,Chennai,844,3,0,Card,Web,Payment,16249.8,0,0.422,9,0
U7695,16487.24,Chennai,492,7,3,Card,Android,Payment,23365.13,0,0.804,7,0
U2697,31022.63,Mumbai,374,21,4,UPI,Web,Withdrawal,18169.06,0,0.984,8,0
U8578,13388.06,Hyderabad,1009,5,4,UPI,Android,Transfer,27998.52,0,0.659,9,0
U1209,38127.02,Bangalore,849,20,1,Card,Web,Transfer,5430.23,0,0.588,4,0
U4791,49778.67,Bangalore,1459,14,4,UPI,Android,Payment,21952.95,0,0.689,5,0
U4375,12846.77,Chennai,272,21,1,Card,Web,Transfer,14929.39,0,0.816,2,0
U2775,8419.95,Hyderabad,1426,18,4,Wallet,iOS,Payment,27774.06,0,0.3,6,0
U9002,23883.46,Delhi,1089,7,2,UPI,Android,Withdrawal,24685.15,0,0.456,9,0
U2792,37775.76,Delhi,273,0,0,Card,Android,Payment,18741.04,0,0.767,3,0
U3536,8815.81,Delhi,881,6,0,NetBanking,Web,Payment,2664.81,0,0.699,8,0
U5593,36423.03,Bangalore,1066,7,0,UPI,Android,Withdrawal,16431.77,1,0.822,8,0
U6523,45470.55,Chennai,1293,19,4,NetBanking,iOS,Transfer,16187.42,0,0.522,2,0
U8955,46030.77,Chennai,413,23,0,Wallet,iOS,Transfer,16885.12,0,0.975,1,0
U8474,24873.33,Chennai,1080,11,2,NetBanking,Android,Withdrawal,29532.85,1,0.83,8,0
U3876,17052.34,Chennai,1480,22,2,NetBanking,Web,Transfer,6634.0,0,0.83,8,0
U6516,38338.04,Chennai,214,18,2,UPI,iOS,Transfer,6896.86,0,0.375,7,0
U7450,19696.37,Chennai,649,17,3,NetBanking,Web,Transfer,10293.26,0,0.388,8,0
U6218,30235.43,Bangalore,1347,1,0,UPI,iOS,Transfer,28447.36,0,0.364,2,0
U9294,40452.48,Bangalore,1653,6,4,NetBanking,iOS,Withdrawal,16862.47,0,0.451,9,0
U6445,10273.77,Bangalore,740,14,4,NetBanking,Web,Transfer,18592.77,0,0.245,2,0
U6655,17806.88,Hyderabad,149,4,2,Wallet,Android,Withdrawal,25166.21,0,0.075,6,0
U9400,30592.61,Mumbai,615,14,2,Wallet,Android,Transfer,11610.23,0,0.198,1,0
U4219,31420.12,Hyderabad,1039,7,3,UPI,Web,Payment,18148.8,0,0.546,5,0
U4979,7784.39,Hyderabad,196,22,2,NetBanking,iOS,Transfer,2432.16,0,0.701,6,0
U3947,16370.79,Hyderabad,259,9,2,Wallet,Android,Withdrawal,22475.84,0,0.367,6,0
U9623,15815.88,Bangalore,1715,18,2,Card,Android,Payment,21052.1,0,0.371,8,0
U8978,48205.72,Hyderabad,1014,2,1,NetBanking,iOS,Withdrawal,24207.07,0,0.908,8,0
U9847,6501.51,Delhi,897,23,1,Wallet,Web,Withdrawal,16950.72,0,0.366,9,0
U7421,7361.38,Delhi,1613,22,3,NetBanking,Android,Payment,22381.55,0,0.43,5,0
U1116,10992.49,Delhi,1920,10,4,Card,Android,Transfer,23374.34,0,0.741,2,0
U8189,23225.89,Hyderabad,893,6,3,Card,Android,Payment,14440.3,1,0.398,8,0
U9053,6341.46,Mumbai,1767,7,2,NetBanking,Android,Transfer,29955.24,0,0.064,6,0
U2635,15424.4,Hyderabad,1693,2,1,Wallet,Web,Transfer,18433.64,0,0.504,1,0
U9142,9455.71,Bangalore,1397,10,3,UPI,iOS,Transfer,13486.14,0,0.46,5,0
U9724,25053.94,Delhi,495,6,2,UPI,iOS,Withdrawal,20449.58,0,0.569,6,0
U5680,20941.24,Hyderabad,1931,21,3,NetBanking,Android,Transfer,27696.5,0,0.733,9,0
U1142,25185.86,Chennai,1370,18,3,UPI,Web,Payment,5441.83,0,0.8,3,0
U7635,31595.64,Delhi,1753,5,4,NetBanking,Web,Transfer,14542.56,0,0.337,3,0
U7741,22256.45,Hyderabad,830,0,3,Card,iOS,Payment,834.99,0,0.811,4,0
U9930,46115.05,Hyderabad,961,3,4,NetBanking,iOS,Transfer,26149.95,0,0.004,3,0
U6040,39720.82,Chennai,39,0,0,NetBanking,Web,Payment,23791.26,0,0.068,1,0
U9459,20424.32,Mumbai,1694,4,1,NetBanking,iOS,Payment,25666.4,0,0.96,1,0
U4238,32956.23,Delhi,809,8,3,Card,iOS,Payment,7491.32,1,0.574,3,0
U6265,46682.98,Hyderabad,1904,21,4,Wallet,iOS,Transfer,23321.07,0,0.203,7,0
U3640,27731.19,Delhi,170,7,2,UPI,Web,Payment,22299.84,0,0.637,7,0
U2114,8453.42,Mumbai,1817,3,4,NetBanking,Android,Payment,27071.82,0,0.581,5,0
U2696,26819.96,Bangalore,1177,21,1,Wallet,Web,Transfer,8074.52,1,0.135,8,0
U7330,43062.62,Bangalore,1928,13,0,Card,Android,Withdrawal,913.52,1,0.498,1,0
U7068,6792.18,Delhi,1867,17,4,UPI,Android,Withdrawal,18543.49,0,0.875,1,0
U2204,49835.01,Bangalore,1025,5,0,Wallet,iOS,Payment,27794.76,0,0.608,4,0
U1717,49745.65,Mumbai,203,4,1,Wallet,Android,Transfer,7465.09,0,0.828,2,0
U1899,33142.99,Mumbai,1022,11,0,NetBanking,Web,Withdrawal,15151.97,0,0.178,3,0
U1216,16718.53,Hyderabad,1701,7,1,NetBanking,Web,Transfer,16602.75,0,0.778,7,0
U1501,10999.74,Hyderabad,179,20,0,Wallet,Web,Transfer,20462.47,0,0.067,6,0
U8791,16863.38,Hyderabad,1212,10,0,Card,Android,Transfer,10079.36,0,0.717,8,0
U8625,6463.29,Hyderabad,1623,2,2,Card,Android,Payment,14816.7,0,0.189,4,0
U6572,13051.33,Bangalore,1136,12,2,NetBanking,Android,Withdrawal,21293.38,0,0.703,1,0
U8696,34417.88,Delhi,961,7,3,Card,Web,Withdrawal,17762.0,0,0.595,7,0
U4671,17313.73,Delhi,1771,6,2,Wallet,Android,Payment,18708.65,0,0.04,4,0
U9068,21383.9,Hyderabad,1421,7,4,Wallet,Android,Transfer,27657.2,0,0.798,3,1
U7114,25969.94,Bangalore,1611,0,0,Card,Web,Payment,29009.39,0,0.1,4,0
U4247,43972.54,Hyderabad,903,7,4,Wallet,iOS,Transfer,27837.54,0,0.853,2,0
U8251,7731.5,Hyderabad,190,8,0,NetBanking,Android,Withdrawal,14376.34,0,0.897,5,0
U9824,40485.33,Delhi,1205,10,0,UPI,Web,Transfer,1556.63,0,0.78,1,0
U8461,42250.96,Bangalore,84,12,4,NetBanking,Web,Withdrawal,25580.63,0,0.343,7,0
U5570,20190.37,Chennai,1154,5,1,Card,Android,Payment,14556.13,0,0.88,4,0
U7304,42673.19,Hyderabad,800,15,0,Wallet,Android,Payment,4398.58,0,0.129,4,0
U6349,27123.66,Mumbai,1220,14,1,Card,Web,Payment,26218.42,1,0.052,6,1
U9427,11741.19,Chennai,1418,7,1,Wallet,Web,Payment,14493.1,0,0.219,6,0
U1833,47391.6,Mumbai,1734,17,3,Card,Web,Payment,8165.72,0,0.365,9,0
U9214,46355.38,Hyderabad,1244,0,0,NetBanking,Android,Transfer,25619.52,0,0.654,6,1
U8037,41876.49,Bangalore,1678,20,3,NetBanking,Android,Transfer,1369.67,0,0.945,4,0
U9178,30689.9,Chennai,1879,10,1,NetBanking,Android,Withdrawal,23811.04,0,0.209,2,0
U1441,4879.89,Mumbai,1644,12,1,NetBanking,iOS,Payment,3073.65,0,0.279,9,0
U4096,6898.63,Mumbai,573,5,3,NetBanking,Web,Withdrawal,25518.32,0,0.827,6,0
U7229,2630.28,Mumbai,1701,8,4,NetBanking,Web,Transfer,687.43,0,0.32,2,0
U9729,40010.17,Bangalore,887,10,0,Wallet,Android,Payment,12110.95,0,0.932,5,0
U2934,13311.55,Bangalore,1591,6,2,Wallet,Android,Payment,16026.52,0,0.531,7,0
U1757,15857.62,Mumbai,950,4,2,Card,Web,Payment,7726.4,0,0.539,8,0
U4757,18665.79,Chennai,1116,23,3,NetBanking,Web,Transfer,14474.0,0,0.054,2,0
U7409,9327.37,Mumbai,1493,11,0,Card,Web,Payment,4870.55,0,0.862,4,0
U6113,44932.78,Hyderabad,1498,15,4,Card,Android,Withdrawal,12043.13,0,0.252,1,0
U4946,28314.3,Mumbai,638,18,3,UPI,iOS,Payment,23996.55,0,0.492,6,0
U2089,11352.31,Chennai,892,22,3,Wallet,Web,Transfer,17993.37,0,0.034,8,0
U5164,35411.99,Mumbai,53,2,0,NetBanking,Android,Withdrawal,1067.51,0,0.885,2,0
U7338,46359.18,Chennai,128,11,1,Wallet,Android,Payment,11980.49,0,0.335,8,0
U7978,29107.75,Mumbai,581,19,2,Card,Web,Payment,17364.64,0,0.319,9,0
U2557,47816.78,Delhi,379,10,0,UPI,Web,Payment,22822.64,0,0.758,1,0
U1601,15553.03,Chennai,447,18,2,Card,iOS,Payment,27657.78,0,0.825,2,0
U5753,29662.37,Bangalore,589,6,3,UPI,iOS,Withdrawal,25117.88,0,0.274,3,0
U6720,9137.31,Chennai,912,18,0,NetBanking,iOS,Transfer,26332.6,0,0.25,8,0
U4267,35674.68,Bangalore,1542,10,3,Wallet,Android,Withdrawal,22440.94,1,0.052,6,0
U2254,25377.63,Mumbai,1839,16,4,Card,Android,Withdrawal,5566.13,0,0.106,3,0
U9915,8381.03,Mumbai,300,15,4,UPI,Android,Withdrawal,14001.59,0,0.943,5,0
U1954,16974.23,Delhi,1553,1,1,UPI,iOS,Withdrawal,6148.51,0,0.387,9,0
U2864,32553.68,Bangalore,1343,22,2,Wallet,Android,Payment,24241.56,0,0.895,7,0
U2907,33168.21,Bangalore,902,20,0,UPI,Android,Transfer,24128.13,0,0.048,1,0
U5764,20046.48,Mumbai,1345,14,1,Card,Web,Transfer,3477.94,0,0.709,9,0
U1575,38277.55,Bangalore,1806,4,0,Card,iOS,Transfer,5236.39,0,0.477,8,0
U9195,48283.67,Hyderabad,828,1,0,NetBanking,Android,Payment,17958.68,0,0.893,2,0
U9606,20975.33,Bangalore,1733,6,3,UPI,Web,Payment,28672.24,0,0.143,3,0
U1030,23516.73,Hyderabad,1401,21,4,Wallet,Web,Transfer,16416.87,0,0.513,1,0
U8808,8384.67,Mumbai,1974,10,0,Card,Web,Payment,23538.45,0,0.651,8,0
U9096,27033.85,Delhi,122,21,0,UPI,iOS,Transfer,28714.26,0,0.694,4,0
U2315,30677.86,Bangalore,1262,22,4,Card,Android,Payment,20952.26,0,0.612,3,0
U4198,29068.47,Chennai,1667,18,2,Card,Android,Transfer,5010.25,0,0.079,6,0
U6795,40907.45,Mumbai,763,6,4,UPI,iOS,Transfer,17870.83,0,0.468,6,0
U4607,39491.43,Chennai,68,0,4,Wallet,Web,Transfer,19307.26,0,0.097,9,0
U6439,38063.34,Hyderabad,1409,15,4,Card,Web,Payment,10969.8,0,0.134,3,0
U6809,27020.86,Chennai,1460,16,2,UPI,Web,Payment,7300.03,1,0.501,3,0
U5584,8181.41,Delhi,108,22,1,NetBanking,Web,Withdrawal,22397.35,0,0.38,4,1
U5184,37460.71,Chennai,273,13,1,Card,Web,Transfer,9935.95,0,0.639,4,0
U5603,36575.97,Mumbai,1544,19,2,Wallet,Web,Payment,10575.11,0,0.966,4,0
U9757,34873.45,Mumbai,1133,0,0,Wallet,Android,Withdrawal,28467.29,0,0.174,2,0
U3476,878.56,Chennai,1357,2,4,UPI,Web,Withdrawal,21910.04,0,0.151,8,0
U7798,49967.55,Chennai,1376,18,2,UPI,iOS,Payment,13488.87,1,0.379,7,0
U6646,23335.77,Delhi,395,22,1,Wallet,iOS,Transfer,5210.81,0,0.037,5,0
U7981,27240.03,Bangalore,768,20,1,UPI,Android,Transfer,14307.99,0,0.094,6,0
U8354,25181.47,Chennai,1806,10,2,UPI,iOS,Payment,3465.19,0,0.892,8,0
U6354,13909.36,Chennai,139,8,0,Wallet,Web,Payment,9179.01,0,0.354,1,0
U6056,29438.19,Mumbai,99,13,1,Card,iOS,Withdrawal,15828.05,0,0.424,7,0
U2035,4054.99,Hyderabad,1315,11,4,UPI,iOS,Payment,25171.06,0,0.117,4,0
U6048,23998.78,Mumbai,68,8,3,NetBanking,Web,Withdrawal,25226.76,0,0.812,5,0
U6713,47905.77,Mumbai,790,22,4,Wallet,iOS,Transfer,12440.64,0,0.644,2,0
U3248,36371.78,Mumbai,148,15,3,Wallet,Android,Payment,4207.23,0,0.147,1,0
U4992,3839.37,Mumbai,1635,0,3,NetBanking,Web,Transfer,27814.16,0,0.407,1,0
U4731,17435.2,Chennai,1543,1,0,Wallet,Web,Payment,8872.57,0,0.563,7,0
U4980,1510.9,Hyderabad,677,2,4,Wallet,Android,Transfer,13486.9,0,0.709,9,0
U7250,2898.49,Delhi,397,2,4,Wallet,Web,Transfer,12971.55,0,0.763,1,0
U8019,21593.52,Bangalore,1694,2,0,UPI,Android,Transfer,13390.06,0,1.0,8,0
U6842,23952.49,Bangalore,1802,4,3,Wallet,Android,Payment,14934.95,0,0.695,1,0
U7238,32566.12,Bangalore,946,1,2,NetBanking,Web,Withdrawal,4574.4,0,0.792,4,0
U6126,29804.21,Bangalore,1336,5,1,Card,Android,Payment,17439.26,0,0.147,2,0
U8701,36556.83,Bangalore,1073,3,2,Wallet,iOS,Payment,25674.97,0,0.939,9,1
U1605,8802.33,Hyderabad,1052,0,4,UPI,Android,Withdrawal,22158.02,0,0.573,7,0
U9143,23345.41,Delhi,267,11,0,Card,Web,Payment,22304.39,0,0.945,4,0
U1680,43260.3,Delhi,774,12,0,NetBanking,Android,Withdrawal,18674.65,0,0.774,5,0
U2939,41860.2,Mumbai,134,11,0,NetBanking,iOS,Withdrawal,23468.31,0,0.657,7,0
U4448,43674.39,Mumbai,1037,23,1,NetBanking,Android,Payment,12578.01,0,0.853,7,0
U1679,24639.28,Delhi,828,6,2,Card,iOS,Withdrawal,18254.23,0,0.434,6,0
U1377,19413.06,Delhi,312,4,2,UPI,Web,Transfer,7906.31,1,0.922,1,0
U2290,6487.54,Chennai,1063,5,4,Wallet,iOS,Payment,26298.77,0,0.232,3,0
U6291,41389.13,Bangalore,131,15,0,UPI,Android,Payment,8525.47,0,0.288,2,0
U8883,46813.8,Hyderabad,617,22,2,UPI,Web,Payment,9103.93,0,0.616,5,0
U8821,44021.72,Hyderabad,1574,22,0,NetBanking,iOS,Transfer,15294.87,0,0.492,4,0
U5173,10152.6,Mumbai,917,8,0,UPI,iOS,Withdrawal,10855.86,0,0.771,7,0
U5285,46313.39,Delhi,1481,16,1,NetBanking,Web,Withdrawal,4396.9,0,0.953,6,0
U2653,30407.22,Delhi,1210,22,2,Wallet,Android,Payment,15208.23,0,0.197,5,1
U6579,26942.83,Delhi,590,6,0,Card,Android,Transfer,23594.68,1,0.862,2,0
U6605,21537.29,Bangalore,428,9,3,Wallet,Android,Transfer,17060.82,0,0.842,4,0
U7133,1249.05,Mumbai,1720,17,0,NetBanking,Android,Payment,4534.9,0,0.014,8,0
U6881,20585.81,Chennai,1495,8,4,UPI,Web,Withdrawal,3726.74,0,0.185,1,0
U8436,46844.28,Delhi,1724,21,0,Wallet,iOS,Withdrawal,17785.38,0,0.025,6,0
U6484,14757.72,Delhi,724,10,1,UPI,iOS,Transfer,12212.2,0,0.326,8,0
U5938,14279.4,Bangalore,929,19,1,Wallet,Android,Withdrawal,5243.79,0,0.243,8,0
U8553,46723.82,Delhi,1836,2,1,UPI,Web,Payment,19736.16,1,0.337,7,0
U2135,35479.34,Hyderabad,1128,15,2,NetBanking,iOS,Payment,13678.48,0,0.232,8,1
U7049,35480.58,Chennai,1321,5,2,Wallet,Android,Withdrawal,13602.14,0,0.512,4,0
U3573,26751.23,Mumbai,1566,12,1,NetBanking,iOS,Withdrawal,26849.28,0,0.142,9,0
U1790,5640.38,Mumbai,228,0,2,UPI,Android,Withdrawal,15745.92,0,0.766,6,0
U2002,699.45,Bangalore,1725,20,1,UPI,Web,Payment,7129.84,0,0.572,4,0
U9073,33138.58,Chennai,1878,22,4,UPI,Web,Withdrawal,20796.06,0,0.14,1,0
U2542,4972.42,Chennai,740,15,1,UPI,Web,Withdrawal,2042.06,0,0.104,7,0
U3805,16214.33,Chennai,1321,22,4,Wallet,Android,Withdrawal,10483.4,1,0.42,1,0
U4371,1228.57,Delhi,1323,19,4,Card,Web,Payment,10251.46,0,0.856,7,0
U1486,17111.44,Chennai,1135,23,3,UPI,Android,Payment,20540.21,0,0.574,4,0
U6679,26281.91,Chennai,1916,16,3,Wallet,iOS,Payment,8788.6,0,0.75,1,0
U8710,4118.29,Bangalore,400,14,1,Card,Android,Transfer,23269.0,0,0.675,5,0
U6735,27508.38,Bangalore,236,8,2,UPI,Android,Transfer,14695.0,0,0.969,7,0
U4331,40365.0,Chennai,176,11,1,UPI,Web,Payment,28692.68,0,0.482,9,0
U5231,16905.84,Delhi,1475,21,0,NetBanking,Android,Payment,24653.47,0,0.313,2,0
U1036,27064.31,Delhi,1845,19,1,Wallet,Web,Transfer,9678.16,0,0.717,5,1
U2018,18635.51,Chennai,797,7,0,NetBanking,Web,Withdrawal,16282.75,0,0.43,6,0
U7896,6396.67,Chennai,1614,7,3,Card,Android,Withdrawal,8360.47,0,0.663,5,0
U5998,13298.16,Chennai,1669,21,4,Wallet,iOS,Transfer,29200.22,0,0.352,3,0
U9997,39837.04,Chennai,1064,19,0,UPI,Android,Payment,1038.08,0,0.234,5,0
U5024,7236.2,Hyderabad,1673,17,0,NetBanking,Android,Payment,19806.4,0,0.366,1,0
U2380,8355.85,Bangalore,1442,6,0,Wallet,iOS,Transfer,23284.91,0,0.808,4,0
U2855,33717.29,Hyderabad,745,3,0,Wallet,Android,Payment,27930.53,0,0.395,9,0
U3645,12367.85,Bangalore,1643,21,3,Card,Web,Transfer,3286.9,0,0.547,9,0
U3797,42080.31,Bangalore,144,20,0,UPI,Android,Transfer,5216.65,0,0.499,9,0
U5314,8895.26,Chennai,1641,21,4,Wallet,Android,Payment,15409.76,0,0.666,1,0
U2251,41881.75,Chennai,481,6,3,UPI,Web,Payment,8132.56,1,0.403,4,0
U3269,30376.41,Delhi,1305,7,4,NetBanking,Android,Withdrawal,12012.18,0,0.304,5,0
U7578,4154.47,Hyderabad,1721,18,2,Card,Web,Withdrawal,17884.32,0,0.707,6,0
U7952,25264.54,Bangalore,48,17,3,UPI,Android,Payment,7450.47,0,0.053,6,0
U3786,46282.15,Delhi,957,12,2,NetBanking,Web,Payment,29340.6,0,0.938,5,0
U6633,44759.5,Mumbai,1620,12,3,Wallet,iOS,Payment,4729.48,0,0.096,1,0
U7229,12386.59,Chennai,385,19,2,NetBanking,iOS,Transfer,21074.87,0,0.951,9,0
U1475,31257.95,Chennai,575,16,4,Card,Android,Withdrawal,15650.69,0,0.566,3,0
U1430,6321.21,Hyderabad,1275,4,0,UPI,iOS,Withdrawal,13219.16,0,0.718,7,0
U9255,6666.91,Bangalore,1892,22,4,NetBanking,iOS,Payment,9470.34,0,0.804,5,0
U3255,8368.6,Delhi,1967,10,4,UPI,Web,Transfer,2633.11,0,0.244,6,0
U9485,31550.23,Mumbai,123,13,2,Card,Android,Transfer,18029.7,0,0.417,1,0
U2778,2028.96,Chennai,354,14,1,UPI,Android,Withdrawal,13745.43,0,0.777,5,0
U9270,18261.46,Bangalore,1469,15,3,UPI,Web,Transfer,29024.98,0,0.538,4,0
U6389,31147.64,Chennai,291,14,3,NetBanking,iOS,Transfer,27345.68,0,0.414,6,1
U3915,3920.31,Chennai,1912,16,4,Card,Android,Transfer,25851.71,0,0.515,2,0
U7909,31838.7,Hyderabad,953,12,2,Wallet,Android,Withdrawal,24495.02,1,0.758,5,0
U6536,39717.02,Hyderabad,573,16,2,UPI,Web,Transfer,10184.72,0,0.374,3,0
U1132,11649.62,Hyderabad,631,20,0,NetBanking,iOS,Payment,6764.41,0,0.55,6,0
U4719,3027.89,Delhi,1137,3,1,Card,Android,Withdrawal,23808.02,0,0.011,8,0
U7622,8166.8,Hyderabad,801,10,4,Card,Android,Withdrawal,11249.44,0,0.983,6,0
U2112,4315.88,Hyderabad,141,17,0,Card,Android,Transfer,22023.29,0,0.211,7,0
U9957,427.77,Delhi,1717,3,1,Card,iOS,Withdrawal,161.21,0,0.355,8,0
U1149,6629.17,Delhi,1551,1,4,Card,Web,Transfer,18995.55,0,0.123,2,0
U3903,17647.83,Hyderabad,1126,20,1,Card,iOS,Payment,5108.81,0,0.951,5,0
U6151,35920.25,Mumbai,1683,4,3,UPI,Web,Transfer,17078.72,0,0.144,6,0
U7749,2242.8,Chennai,954,22,3,Card,Android,Withdrawal,232.29,0,0.413,7,0
U3437,43360.26,Chennai,1047,0,0,Wallet,Web,Withdrawal,18346.51,0,0.445,9,0
U9101,12627.36,Bangalore,374,0,1,Card,iOS,Transfer,9943.27,0,0.934,1,0
U4619,36410.57,Delhi,1244,3,2,NetBanking,Android,Payment,23587.81,0,0.608,4,0
U7850,6390.87,Mumbai,1242,3,2,Card,Web,Withdrawal,9787.0,0,0.304,8,0
U7661,42858.6,Chennai,1899,1,3,Card,Web,Payment,11350.29,0,0.054,1,0
U9686,1571.66,Chennai,1591,11,2,NetBanking,iOS,Payment,24650.38,0,0.032,4,0
U7134,20711.45,Bangalore,37,7,4,Wallet,Android,Payment,8259.31,0,0.618,1,0
U3909,22066.1,Bangalore,1976,5,4,UPI,Android,Transfer,22305.19,0,0.236,5,0
U5755,45925.4,Delhi,590,17,0,NetBanking,Android,Payment,6413.59,0,0.994,6,0
U7429,4501.77,Bangalore,1420,12,0,Card,iOS,Withdrawal,26254.02,1,0.655,3,0
U6535,1031.59,Delhi,447,8,1,UPI,iOS,Transfer,6151.28,0,0.915,4,0
U5296,43446.61,Chennai,703,13,2,NetBanking,Web,Withdrawal,16539.92,0,0.182,1,0
U7778,29298.91,Mumbai,477,20,4,Card,Android,Transfer,26202.74,0,0.634,2,0
U1729,2536.56,Mumbai,775,17,3,UPI,Web,Payment,11353.49,0,0.834,2,0
U2011,47838.19,Hyderabad,189,18,0,Card,Web,Withdrawal,2242.0,0,0.2,7,0
U4878,19345.07,Bangalore,337,13,2,Card,Web,Withdrawal,22698.17,0,0.311,8,0
U1456,40633.07,Delhi,1781,23,2,Wallet,iOS,Payment,15624.0,0,0.939,5,0
U4144,25546.1,Bangalore,258,20,0,NetBanking,Android,Withdrawal,7699.64,0,0.789,9,0
U1197,40865.55,Mumbai,1658,23,1,Card,iOS,Withdrawal,2090.27,1,0.637,7,0
U8541,29667.35,Bangalore,1310,22,2,UPI,Android,Payment,2372.84,0,0.01,8,1
U8972,15195.25,Chennai,1795,13,3,Wallet,Android,Payment,11079.4,0,0.253,7,0
U6344,29648.78,Mumbai,878,7,3,UPI,Web,Payment,22569.41,0,0.064,3,0
U3324,38913.41,Bangalore,1553,1,3,NetBanking,iOS,Withdrawal,22626.61,0,0.558,7,0
U8080,12052.94,Mumbai,1328,13,1,Card,iOS,Transfer,28117.95,0,0.211,8,0
U7940,28810.83,Mumbai,1481,22,0,UPI,Android,Withdrawal,21213.74,0,0.883,2,0
U5308,24859.94,Hyderabad,78,7,3,NetBanking,Android,Payment,6761.94,1,0.49,6,0
U6878,31465.7,Mumbai,899,0,4,NetBanking,Web,Payment,8906.6,0,0.396,5,0
U6476,15259.3,Bangalore,786,1,2,Wallet,Web,Withdrawal,23459.35,1,0.592,9,0
U7563,44903.33,Mumbai,1548,10,2,NetBanking,iOS,Withdrawal,19431.42,0,0.689,7,0
U6438,16250.47,Hyderabad,57,18,3,UPI,iOS,Withdrawal,19243.02,0,0.941,1,0
U8799,9537.31,Chennai,1983,20,4,Card,Web,Payment,1457.76,0,0.058,6,0
U4807,17169.41,Bangalore,968,9,4,UPI,iOS,Withdrawal,2405.32,0,0.754,7,0
U1007,25469.26,Chennai,720,4,2,NetBanking,Android,Payment,26044.93,0,0.893,2,0
U9639,30067.81,Mumbai,734,3,1,UPI,Android,Transfer,15883.17,0,0.48,8,0
U3834,241.32,Delhi,1207,2,3,Card,Android,Payment,15227.3,0,0.403,6,0
U8394,25231.44,Bangalore,339,19,1,Card,Web,Withdrawal,16297.52,0,0.234,2,0
U8634,32789.03,Chennai,225,23,0,UPI,Web,Transfer,24948.49,0,0.84,1,0
U9161,23053.95,Chennai,308,6,1,Wallet,Web,Transfer,22033.72,0,0.368,1,0
U5197,13089.37,Chennai,1146,17,3,UPI,Android,Payment,20356.94,0,0.857,5,0
U7229,35207.66,Bangalore,1182,18,3,NetBanking,Web,Transfer,13462.43,1,0.098,7,0
U4227,13316.72,Mumbai,1547,12,0,Card,Web,Payment,27162.12,0,0.368,7,0
U4700,39180.19,Mumbai,1413,21,2,NetBanking,Android,Transfer,14799.52,0,0.214,4,0
U1182,46918.33,Delhi,871,7,0,UPI,iOS,Payment,20226.62,0,0.322,8,0
U5176,48253.09,Mumbai,1632,5,3,Card,Web,Withdrawal,28973.21,0,0.505,9,0
U7797,19938.53,Bangalore,107,22,2,UPI,iOS,Transfer,12992.0,0,0.447,7,0
U9108,7377.42,Bangalore,967,20,2,Card,iOS,Payment,4100.14,0,0.972,4,0
U1560,38966.17,Delhi,165,20,2,NetBanking,Web,Withdrawal,16683.38,0,0.762,9,0
U2602,33687.32,Hyderabad,1249,20,3,UPI,Android,Payment,8468.76,0,0.793,6,0
U4253,20810.61,Mumbai,73,15,0,UPI,Web,Withdrawal,26590.95,0,0.956,4,0
U1908,30320.39,Mumbai,1230,22,3,Wallet,Web,Transfer,24770.96,0,0.358,8,0
U8623,26654.23,Delhi,1354,4,0,UPI,Web,Withdrawal,4714.01,1,0.719,4,0
U6879,3945.79,Mumbai,1427,8,2,Card,Android,Withdrawal,1586.4,0,0.186,6,0
U8306,7254.79,Mumbai,1056,0,0,NetBanking,iOS,Withdrawal,28762.86,0,0.406,8,0
U8115,49707.26,Delhi,1501,8,0,UPI,Android,Payment,22375.51,0,0.791,1,0
U6353,42131.08,Mumbai,544,7,4,UPI,Web,Transfer,28427.99,0,0.702,7,0
U5997,5327.95,Chennai,539,8,3,NetBanking,iOS,Payment,20136.33,0,0.974,8,0
U9710,23301.07,Bangalore,1418,7,0,Wallet,Web,Payment,19425.77,0,0.063,1,0
U5607,34810.16,Delhi,1271,21,4,NetBanking,Android,Withdrawal,17568.75,0,0.871,9,0
U9968,5393.68,Bangalore,1200,10,1,UPI,iOS,Payment,2926.73,1,0.763,8,0
U8229,32478.05,Chennai,659,13,4,NetBanking,Web,Transfer,15049.17,0,0.262,9,0
U8811,24837.15,Delhi,1550,5,2,UPI,Android,Payment,18246.39,0,0.732,7,0
U8144,17993.71,Mumbai,1925,5,3,UPI,Web,Withdrawal,17497.24,0,0.829,6,0
U4487,3767.7,Chennai,1407,6,0,UPI,Web,Payment,6700.86,0,0.039,5,1
U6315,3173.19,Hyderabad,1082,9,1,Card,Web,Withdrawal,13887.54,0,0.104,7,0
U4013,37925.25,Mumbai,703,14,0,NetBanking,iOS,Payment,6221.53,0,0.709,7,0
U9705,2559.64,Delhi,1457,12,3,Wallet,iOS,Withdrawal,4557.19,0,0.138,9,0
U7859,10611.83,Chennai,765,4,0,NetBanking,iOS,Payment,2190.31,0,0.417,3,0
U5372,759.12,Bangalore,212,3,1,Card,Android,Withdrawal,16920.24,0,0.485,5,0
